ID_ARTICLE;NOM_ARTICLE;PRIX_ACHAT;VOLUME;TITRAGE;NOM_COULEUR;NOM_TYPE;NOM_MARQUE;NOM_FABRICANT;NOM_PAYS;NOM_CONTINENT
3260;Founders Dry Hopped Pale Ale;1,51;75;5,4;NULL;Ale;Founders;NULL;ÉTATS-UNIS;Amérique
3261;Founders Porter;3,8;75;6,5;Brune;Stout;Founders;NULL;ÉTATS-UNIS;Amérique
3262;Pictalie Ambrée;4,47;75;6;Ambrée;NULL;France Brasserie groupe;NULL;FRANCE;Europe
3263;Pictalie Blanche;4,4;75;5;Blanche;NULL;France Brasserie groupe;NULL;FRANCE;Europe
3264;Pictalie Blonde;2,65;75;5;Blonde;NULL;France Brasserie groupe;NULL;FRANCE;Europe
3265;Abraxxxas;4,51;75;6;Blanche;NULL;Freigeist/Braustelle;NULL;ALLEMAGNE;Europe
3266;Caulfield;4,62;75;10;Brune;Stout;Freigeist/Braustelle;NULL;ALLEMAGNE;Europe
3267;Caulfield Mocha Flush;4,27;75;10;Brune;Stout;Freigeist/Braustelle;NULL;ALLEMAGNE;Europe
3268;Caulfield Not Just Plain Vanilla;4,79;75;10;Brune;Stout;Freigeist/Braustelle;NULL;ALLEMAGNE;Europe
3269;Salzspeicher Sour Porter Cherry;2,82;75;6;Brune;Stout;Freigeist/Braustelle;NULL;ALLEMAGNE;Europe
3270;Jever;3,53;75;4,9;Blonde;Pils et Lager;Friesish Herb;NULL;ALLEMAGNE;Europe
3271;1845;3,19;75;6,3;NULL;Ale;Fuller's;NULL;ROYAUME-UNI;Europe
3272;Black Cab Stout;5;75;4,5;Brune;Stout;Fuller's;NULL;ROYAUME-UNI;Europe
3273;ESB Champion Ale;4,51;75;5,9;NULL;Ale;Fuller's;NULL;ROYAUME-UNI;Europe
3274;Fuller's India Pale Ale;1,55;75;5,3;NULL;Ale;Fuller's;NULL;ROYAUME-UNI;Europe
3275;Fullers Vintage Ale 2011;3,45;75;8,5;Ambrée;Barley Wine;Fuller's;NULL;ROYAUME-UNI;Europe
3276;Honey Dew (organic ...);1,8;75;5;Blonde;Bière Aromatisée;Fuller's;NULL;ROYAUME-UNI;Europe
3277;Imperial Stout Limited Edition;4,93;75;10,7;Brune;Stout;Fuller's;NULL;ROYAUME-UNI;Europe
3278;London Porter;4,11;75;5,4;Brune;Stout;Fuller's;NULL;ROYAUME-UNI;Europe
3279;London Pride;4,07;75;4,7;NULL;Ale;Fuller's;NULL;ROYAUME-UNI;Europe
3280;Past Masters Old Burton Extra;3,09;75;7,3;NULL;Ale;Fuller's;NULL;ROYAUME-UNI;Europe
3281;Maverick;3,13;75;4,2;Ambrée;NULL;Fyne Ales;NULL;ROYAUME-UNI;Europe
3282;Piper's Gold;4,54;75;4,5;NULL;Ale;Fyne Ales;NULL;ROYAUME-UNI;Europe
3283;Vital Spark;2,21;75;4,4;Ambrée;NULL;Fyne Ales;NULL;ROYAUME-UNI;Europe
3284;Aventinus;3,59;75;8,2;Brune;NULL;G. Schneider & Sohn;NULL;ALLEMAGNE;Europe
3285;Schneider Weisse Original;4,62;75;5,4;Blanche;NULL;G. Schneider & Sohn;NULL;ALLEMAGNE;Europe
3286;Schneider Weisse Tap 5 Hopfen-Weisse;2,83;75;8,2;Blanche;NULL;G. Schneider & Sohn;NULL;ALLEMAGNE;Europe
3287;Karland Ambrée;4,86;75;6;Ambrée;NULL;Garland;NULL;FRANCE;Europe
3288;Karland Fumée;4,98;75;6;Blonde;NULL;Garland;NULL;FRANCE;Europe
3289;Alouette de Gascogne Ambrée;1,39;75;5,9;Ambrée;NULL;Gasconha;NULL;FRANCE;Europe
3290;Alouette de Gascogne Blanche;2,28;75;5,4;Blanche;NULL;Gasconha;NULL;FRANCE;Europe
3291;Alouette de Gascogne Blonde;3,3;75;5,4;Blonde;NULL;Gasconha;NULL;FRANCE;Europe
3292;Gasconha Ambrée;1,92;75;6;Ambrée;NULL;Gasconha;NULL;FRANCE;Europe
3293;Gasconha Blanche;2,36;75;5,5;Blanche;NULL;Gasconha;NULL;FRANCE;Europe
3294;Gasconha Blonde;4,51;75;5,5;Blonde;NULL;Gasconha;NULL;FRANCE;Europe
3295;Gasconha Brune;2,96;75;7,5;Brune;NULL;Gasconha;NULL;FRANCE;Europe
3296;Maisel's Weisse Hell;1,22;75;5;Blanche;NULL;GeBrasserie Maisel KG;NULL;ALLEMAGNE;Europe
3297;Maisel's Weisse Kristall;2,52;75;5,1;Blanche;NULL;GeBrasserie Maisel KG;NULL;ALLEMAGNE;Europe
3298;Maisel's Weisse Original;4,42;75;5,4;Blanche;NULL;GeBrasserie Maisel KG;NULL;ALLEMAGNE;Europe
3299;Four in Hand IPA;1,94;75;6,3;NULL;Ale;Genesee Brasserie Co.;NULL;ÉTATS-UNIS;Amérique
3300;Too Much Coffee Man;4,43;75;8,2;NULL;NULL;Gigantic Brasserie;NULL;ÉTATS-UNIS;Amérique
3301;Girardin Framboise;3,36;75;5;NULL;Bière Aromatisée;Girardin;NULL;BELGIQUE;Europe
3302;Girardin Kriek Blanche;3,39;75;5;NULL;Bière Aromatisée;Girardin;NULL;BELGIQUE;Europe
3303;Girardin Oude Gueuze;1,63;75;5;Blonde;Lambic;Girardin;NULL;BELGIQUE;Europe
3304;Chocarrubica;3,98;75;7;Brune;NULL;Grado Plato;NULL;ITALIE;Europe
3305;Seasoned Veteran;4,96;75;6;Blonde;NULL;Grassroots Brasserie;NULL;DANEMARK;Europe
3306;Rumble;1,83;75;7,1;Ambrée;NULL;Great Divide;NULL;ÉTATS-UNIS;Amérique
3307;Titan IPA;1,63;75;7,1;Blonde;Ale;Great Divide;NULL;ÉTATS-UNIS;Amérique
3308;Double Stout Black Ale;4,25;75;8,8;Brune;Stout;Green Flash Brasserie Co.;NULL;ÉTATS-UNIS;Amérique
3309;Imperial India Pale Ale;1,06;75;9,4;NULL;Indian Pale Ale;Green Flash Brasserie Co.;NULL;ÉTATS-UNIS;Amérique
3310;Abbot Ale;1,03;75;5;NULL;Ale;Greene King;NULL;ROYAUME-UNI;Europe
3311;Greene King IPA;1,05;75;3,6;NULL;Ale;Greene King;NULL;ROYAUME-UNI;Europe
3312;Old Speckled Hen;4,71;75;5,2;Ambrée;NULL;Greene King;NULL;ROYAUME-UNI;Europe
3313;St Edmunds;3,4;75;4,2;NULL;Ale;Greene King;NULL;ROYAUME-UNI;Europe
3314;Strong Suffolk Ale;1,81;75;6;NULL;Ale;Greene King;NULL;ROYAUME-UNI;Europe
3315;Aguila;3,98;75;4;NULL;Ale;Grupa Empresarial Bavaria;NULL;COLOMBIE;Amérique
3316;Guinness Draught;2,29;75;4,2;Brune;Stout;Guinness;Diageo;IRLANDE;Europe
3317;Guinness Extra Stout;3,16;75;4,1;Brune;Stout;Guinness;Diageo;IRLANDE;Europe
3318;Guinness Foreign Extra;3,12;75;7,5;Brune;Stout;Guinness;Diageo;IRLANDE;Europe
3319;Guinness Special Export;4,88;75;8;Brune;Stout;Guinness;Diageo;IRLANDE;Europe
3320;Charles Quint Blonde Dorée;1,45;75;8,5;Blonde;NULL;Haacht;NULL;BELGIQUE;Europe
3321;Charles Quint Rouge Rubis;2,73;75;8,5;Brune;NULL;Haacht;NULL;BELGIQUE;Europe
3322;Gildenbier;2,99;75;7;Brune;NULL;Haacht;NULL;BELGIQUE;Europe
3323;Haacht blanche;3,7;75;5;Blanche;NULL;Haacht;NULL;BELGIQUE;Europe
3324;Tongerlo Blond;2,43;75;6,5;Blonde;Abbaye;Haacht;NULL;BELGIQUE;Europe
3325;Tongerlo Double Brune;3,55;75;6;Brune;Abbaye;Haacht;NULL;BELGIQUE;Europe
3326;Dark Force;4,08;75;9;Brune;Stout;HaandBryggeriet;NULL;NORVÈGE;Europe
3327;Fyr & Flamme IPA;4,97;75;6,5;Blonde;Ale;HaandBryggeriet;NULL;NORVÈGE;Europe
3328;Hesjeøl;4,79;75;6,5;Blonde;NULL;HaandBryggeriet;NULL;NORVÈGE;Europe
3329;Hanssens Oude Gueuze;3,97;75;6;Blonde;Lambic;Hanssens Artisanaal;NULL;BELGIQUE;Europe
3330;Hanssens Oude Kriek;1,21;75;6;NULL;Bière Aromatisée;Hanssens Artisanaal;NULL;BELGIQUE;Europe
3331;Oudbeitje;4,57;75;6;NULL;Bière Aromatisée;Hanssens Artisanaal;NULL;BELGIQUE;Europe
3332;Gouden Carolus Ambrio;3,99;75;8;Ambrée;NULL;Het Anker;NULL;BELGIQUE;Europe
3333;Gouden Carolus Christmas;4,23;75;10,5;Brune;Bière de Saison;Het Anker;NULL;BELGIQUE;Europe
3334;Gouden Carolus Classic;1,06;75;8,5;Brune;NULL;Het Anker;NULL;BELGIQUE;Europe
3335;Gouden Carolus Cuvée Spéciale 1958;4,5;75;8,5;Brune;NULL;Het Anker;NULL;BELGIQUE;Europe
3336;Gouden Carolus Easter;3,84;75;10;Blonde;NULL;Het Anker;NULL;BELGIQUE;Europe
3337;Gouden Carolus Hopsinjoor;3,61;75;8;Blonde;NULL;Het Anker;NULL;BELGIQUE;Europe
3338;Gouden Carolus Triple;2,32;75;9;Blonde;NULL;Het Anker;NULL;BELGIQUE;Europe
3339;Gouden Carolus Van de Keizer ruban bleu;2,03;75;11;Brune;NULL;Het Anker;NULL;BELGIQUE;Europe
3340;Gouden Carolus Van de Keizer ruban rouge;1,2;75;10;Blonde;NULL;Het Anker;NULL;BELGIQUE;Europe
3341;Old Henry;3,78;75;5,2;Ambrée;NULL;Hobsons;NULL;ROYAUME-UNI;Europe
3342;Postman Knock's;2,86;75;4,8;Brune;Stout;Hobsons;NULL;ROYAUME-UNI;Europe
3343;Crew Pale Ale;2,66;75;5,6;NULL;Ale;Hohenthanner SchlossBrasserie;NULL;ALLEMAGNE;Europe
3344;Holsten;4,01;75;4,8;Blonde;Pils et Lager;Holsten;NULL;ALLEMAGNE;Europe
3345;Reservoir Hops;1,32;75;5,9;Blonde;Ale;Holzbraü;NULL;ESPAGNE;Europe
3346;Hoppin' Frog BORIS The Crusher;2,05;75;9,4;Brune;Stout;Hoppin' Frog;NULL;ÉTATS-UNIS;Amérique
3347;Hoppin' Frog Mean Manalishi;4,26;75;8,5;NULL;Indian Pale Ale;Hoppin' Frog;NULL;ÉTATS-UNIS;Amérique
3348;Happy Hoppy Vicking;1,58;75;9,2;NULL;Indian Pale Ale;Hornbeer;NULL;DANEMARK;Europe
3349;Hornbeer Imperial IPA;4,99;75;8,3;NULL;Indian Pale Ale;Hornbeer;NULL;DANEMARK;Europe
3350;IFBM Bière de Noël;1,69;75;7;Brune;Bière de Saison;IFBM;NULL;FRANCE;Europe
3351;Belmonthe (la);2,4;75;5;Ambrée;Bio;Jean Yves Martinal;NULL;FRANCE;Europe
3352;Cumberland Ale;2,12;75;4,7;NULL;Ale;Jennings;NULL;ROYAUME-UNI;Europe
3353;Sneck Lifter;2,12;75;5,1;Brune;NULL;Jennings;NULL;ROYAUME-UNI;Europe
3354;Joli Rouge American Pale Ale;1,91;75;5,5;NULL;Ale;Joli Rouge;NULL;FRANCE;Europe
3355;Joli Rouge Brune d'Hiver;4,91;75;5,5;Brune;NULL;Joli Rouge;NULL;FRANCE;Europe
3356;Joli Rouge IPA;4,05;75;5,5;NULL;Indian Pale Ale;Joli Rouge;NULL;FRANCE;Europe
3357;Joli Rouge Milk Stout;1,56;75;5,5;Brune;Stout;Joli Rouge;NULL;FRANCE;Europe
3358;Joli Rouge Pils;2,48;75;5,5;Blonde;Pils et Lager;Joli Rouge;NULL;FRANCE;Europe
3359;Adriaan;3,66;75;5;Blonde;NULL;Jopen;NULL;PAYS-BAS;Europe
3360;Adriaan Rosé;4,14;75;4;Blanche;Bière Aromatisée;Jopen;NULL;PAYS-BAS;Europe
3361;Grodziskie;3,08;75;4;Blanche;NULL;Jopen;NULL;PAYS-BAS;Europe
3362;Jopen Bockbier;2,11;75;6,5;Ambrée;NULL;Jopen;NULL;PAYS-BAS;Europe
3363;Jopen Extra Stout;4,54;75;5,5;Brune;Stout;Jopen;NULL;PAYS-BAS;Europe
3364;Jopen Hoppenbier;2,42;75;6,8;Blonde;NULL;Jopen;NULL;PAYS-BAS;Europe
3365;Jopen Lentebier;3,81;75;7;Blonde;NULL;Jopen;NULL;PAYS-BAS;Europe
3366;Jopen Winterbok;1,22;75;10;Brune;NULL;Jopen;NULL;PAYS-BAS;Europe
3367;Grüss de Gott Alois;1,23;75;5,1;Blonde;Pils et Lager;Kaiser;NULL;ALLEMAGNE;Europe
3368;Kaiser Weizen Schwarzes Hefe;1,08;75;4,9;Brune;NULL;Kaiser;NULL;ALLEMAGNE;Europe
3369;Kult!;4,03;75;4,7;Blonde;Pils et Lager;Kaiser;NULL;ALLEMAGNE;Europe
3370;Schubart-Dunkel;2,95;75;4,9;Blonde;Pils et Lager;Kaiser;NULL;ALLEMAGNE;Europe
3371;Black Baron;4,53;75;4,9;Brune;NULL;Karlsberg Brasserie;NULL;ALLEMAGNE;Europe
3372;Karlsbräu;2,92;75;5;Blonde;Pils et Lager;Karlsberg Brasserie;NULL;ALLEMAGNE;Europe
3373;Ottweiler Pils;4,57;75;4,6;Blonde;Pils et Lager;Karlsberg Brasserie;NULL;ALLEMAGNE;Europe
3374;Kilkenny;1,45;75;5,5;NULL;Ale;Kilkenny;Diageo;IRLANDE;Europe
3375;Smithwick's;2,29;75;3,8;NULL;Ale;Kilkenny;Diageo;IRLANDE;Europe
3376;Hitachino Nest XH;1,4;75;8;Ambrée;NULL;Kiuchi Brasserie;NULL;JAPON;Asie
3377;Andechser Bergbock Hell;1,35;75;6,9;NULL;Bock;KlosterBrasserie Andechs;NULL;ALLEMAGNE;Europe
3378;Andechser Doppelbock Dunkel;2,6;75;7,1;NULL;Bock;KlosterBrasserie Andechs;NULL;ALLEMAGNE;Europe
3379;Andechser Dunkel Weissbier;3,38;75;5;Blanche;NULL;KlosterBrasserie Andechs;NULL;ALLEMAGNE;Europe
3380;Andechser Spezial Hell;3,3;75;5,9;Blonde;NULL;KlosterBrasserie Andechs;NULL;ALLEMAGNE;Europe
3381;Andechser Weissbier Hefetrüb;1,84;75;5,5;Blanche;NULL;KlosterBrasserie Andechs;NULL;ALLEMAGNE;Europe
3382;Ettaler Curator Dunkler Doppelbock;4,08;75;9;Brune;NULL;Klosterbrauerei Ettal;NULL;ALLEMAGNE;Europe
3383;König Pilsener;2,05;75;4,9;Blonde;Pils et Lager;König;NULL;ALLEMAGNE;Europe
3384;Köstritzer Schwarzbier;3,98;75;3,8;Brune;Stout;Köstritzer;NULL;ALLEMAGNE;Europe
3385;Salitos Tequila;4,76;75;5,9;Blonde;Bière Aromatisée;Krombacher PrivatBrasserie;NULL;ALLEMAGNE;Europe
3386;Ikea Öl Mörk Lager;4,05;75;4,7;Brune;NULL;Krönleins;NULL;SUÈDE;Europe
3387;Gitane (la);4,27;75;5;Ambrée;NULL;la Baleine;NULL;FRANCE;Europe
3388;Camber Noire;2,57;75;4,5;Brune;Stout;La Bambelle;NULL;FRANCE;Europe
3389;Cagole Blanche à l'Ancienne;1,85;75;4,5;Blanche;NULL;la Cagole;NULL;FRANCE;Europe
3390;Jingo;1,53;75;6,2;Ambrée;NULL;la Calavera;NULL;ESPAGNE;Europe
3391;Bernadette;1,8;75;5;Brune;NULL;la Cervoisière;NULL;FRANCE;Europe
3392;Claudine;1,06;75;5;NULL;NULL;la Cervoisière;NULL;FRANCE;Europe
3393;Maryline;3,95;75;5;Blonde;NULL;la Cervoisière;NULL;FRANCE;Europe
3394;Soizic;1,33;75;5;Blonde;NULL;la Cervoisière;NULL;FRANCE;Europe
3395;Crécelle au Miel (la);2,43;75;7,5;NULL;Bière Aromatisée;la Crécelle;NULL;FRANCE;Europe
3396;Crécelle aux Noix (la);1,93;75;5;Blonde;Bière Aromatisée;la Crécelle;NULL;FRANCE;Europe
3397;Crécelle Bière Ambrée (la);3,89;75;5,5;Ambrée;NULL;la Crécelle;NULL;FRANCE;Europe
3398;Crécelle Bière au Chanvre;1,26;75;5;Blanche;Bière Aromatisée;la Crécelle;NULL;FRANCE;Europe
3399;Crécelle Bière Blanche (la);3,61;75;5;Blanche;NULL;la Crécelle;NULL;FRANCE;Europe
3400;Crécelle Bière Rouge;1,48;75;5;Ambrée;Bière Aromatisée;la Crécelle;NULL;FRANCE;Europe
3401;Crécelle Brune;1,39;75;4,5;Brune;NULL;la Crécelle;NULL;FRANCE;Europe
3402;Crespelette;4,63;75;5,8;NULL;Bière Aromatisée;la Crécelle;NULL;FRANCE;Europe
3403;Débauche Ambrée;1,17;75;7;Ambrée;NULL;la Débauche;NULL;FRANCE;Europe
3404;Débauche Black Ale;2,72;75;8;Brune;NULL;la Débauche;NULL;FRANCE;Europe
3405;Débauche Blonde;4,51;75;6,5;Blonde;NULL;la Débauche;NULL;FRANCE;Europe
3406;Débauche Spéciale;4;75;7;Blonde;NULL;la Débauche;NULL;FRANCE;Europe
3407;Lindy Hop;2,82;75;5,5;Blanche;NULL;la Débauche;NULL;FRANCE;Europe
3408;Menestho;3,65;75;5,5;NULL;Ale;la Débauche;NULL;FRANCE;Europe
3409;Nevermore;2,68;75;9,5;Brune;Stout;la Débauche;NULL;FRANCE;Europe
3410;Cervoise des Ducs (la);3,04;75;4,5;Blonde;NULL;la Fabrique de Bières de la Baie;NULL;FRANCE;Europe
3411;Croix des Grèves Blonde (la);3,31;75;5;Blonde;NULL;la Fabrique de Bières de la Baie;NULL;FRANCE;Europe
3412;Grévine (la);4,53;75;5;Blonde;NULL;la Fabrique de Bières de la Baie;NULL;FRANCE;Europe
3413;Franche Profonde (la);1,95;75;6,5;Blonde;NULL;La Franche;NULL;FRANCE;Europe
3414;Libertane;4,88;75;7,5;Brune;NULL;la Grange du Seigneur;NULL;FRANCE;Europe
3415;Libertane Ambrée;3,5;75;5,7;Ambrée;NULL;la Grange du Seigneur;NULL;FRANCE;Europe
3416;Libertane Blonde;4,98;75;5,4;Blonde;NULL;la Grange du Seigneur;NULL;FRANCE;Europe
3417;Libertane Brune;1,37;75;5,8;Brune;NULL;la Grange du Seigneur;NULL;FRANCE;Europe
3418;Bière Bresse Ambrée;2,6;75;6,5;Ambrée;NULL;la Maison de Brasseur;NULL;FRANCE;Europe
3419;Rivière d'Ain;4,04;75;6;Blonde;NULL;la Maison de Brasseur;NULL;FRANCE;Europe
3420;Thou Blanche;4,62;75;5,4;Blanche;NULL;la Maison de Brasseur;NULL;FRANCE;Europe
3421;Black'n Roll;2,42;75;8;Brune;NULL;la Rainette;NULL;FRANCE;Europe
3422;Rainette Ambrée;3,05;75;7;Ambrée;NULL;la Rainette;NULL;FRANCE;Europe
3423;Rainette Bitter;3,02;75;5,5;NULL;Ale;la Rainette;NULL;FRANCE;Europe
3424;Rainette Blanche;2,81;75;5,5;Blanche;NULL;la Rainette;NULL;FRANCE;Europe
3425;Rainette de Noël;2,67;75;7;Brune;Bière de Saison;la Rainette;NULL;FRANCE;Europe
3426;Rainette Fumée;1,07;75;5;Ambrée;NULL;la Rainette;NULL;FRANCE;Europe
3427;Rainette Noire;4,9;75;5,5;Brune;Stout;la Rainette;NULL;FRANCE;Europe
3428;Rainette Rouge;1,86;75;NULL;NULL;Bière Aromatisée;la Rainette;NULL;FRANCE;Europe
3429;Rainette Space;1,07;75;9;NULL;Indian Pale Ale;la Rainette;NULL;FRANCE;Europe
3430;Lagaille Rouquinette;2,99;75;5,5;Ambrée;NULL;la Séquère;NULL;FRANCE;Europe
3431;Torchebugne Blondinette;2,7;75;5,5;Blonde;NULL;la Séquère;NULL;FRANCE;Europe
3432;Vache à Bière Blanche;3,52;75;4,5;Blanche;NULL;la Vache à Bière;NULL;FRANCE;Europe
3433;Vache à Bière Blonde;3,88;75;6;Blonde;NULL;la Vache à Bière;NULL;FRANCE;Europe
3434;Vache à bière de Noël (la);2,84;75;6,9;Brune;NULL;la Vache à Bière;NULL;FRANCE;Europe
3435;Vache à Bière Indian Pale Ale;3,45;75;6;NULL;Ale;la Vache à Bière;NULL;FRANCE;Europe
3436;Vache à Bière Pale Ale;3,27;75;5,5;Blonde;NULL;la Vache à Bière;NULL;FRANCE;Europe
3437;Lutine Ambrée (la);3,3;75;5,5;Ambrée;NULL;la Vache à Bière-la Lutine;NULL;FRANCE;Europe
3438;Lutine Blonde (la);4,07;75;6,5;Blonde;NULL;la Vache à Bière-la Lutine;NULL;FRANCE;Europe
3439;Vache à Bière Brune;2,93;75;7,5;Brune;Stout;la Vache à Bière-la Lutine;NULL;FRANCE;Europe
3440;An Que Van (l');1,71;75;5,5;Brune;NULL;l'Agrivoise;NULL;FRANCE;Europe
3441;Asociale (l');1,82;75;8,3;NULL;Indian Pale Ale;l'Agrivoise;NULL;FRANCE;Europe
3442;Chourmette (la);4,67;75;5;Blonde;NULL;l'Agrivoise;NULL;FRANCE;Europe
3443;Commun'Ale;1,09;75;5;Blonde;NULL;l'Agrivoise;NULL;FRANCE;Europe
3444;Exil Fiscalov;3,52;75;8;Brune;Stout;l'Agrivoise;NULL;FRANCE;Europe
3445;P'tite Mère (la);1,82;75;4,7;NULL;Ale;l'Agrivoise;NULL;FRANCE;Europe
3446;Pesée (la);1,88;75;6,2;Ambrée;NULL;l'Agrivoise;NULL;FRANCE;Europe
3447;Sans Dessus Dessous;2,14;75;7,5;Brune;NULL;l'Agrivoise;NULL;FRANCE;Europe
3448;Sous les Pavés;4,39;75;5,5;Brune;Stout;l'Agrivoise;NULL;FRANCE;Europe
3449;Vue sur l'Amer;1,5;75;7,2;Blonde;Ale;l'Agrivoise;NULL;FRANCE;Europe
3450;DayTime Ale;2,43;75;4,65;NULL;Ale;Lagunitas;NULL;ÉTATS-UNIS;Amérique
3451;Lagunitas Imperial Stout;4,83;75;9,9;Brune;Stout;Lagunitas;NULL;ÉTATS-UNIS;Amérique
3452;Lagunitas IPA;1,28;75;6,2;Blonde;Ale;Lagunitas;NULL;ÉTATS-UNIS;Amérique
3453;Little Sumpin' Sumpin' Ale;4,09;75;7,5;Blonde;NULL;Lagunitas;NULL;ÉTATS-UNIS;Amérique
3454;Maximus;3,85;75;8,2;NULL;Indian Pale Ale;Lagunitas;NULL;ÉTATS-UNIS;Amérique
3455;1209;3,03;75;5;Brune;Stout;l'Antre de l'Echoppe;NULL;FRANCE;Europe
3456;Annada 1210 (l');3,09;75;5;Brune;Stout;l'Antre de l'Echoppe;NULL;FRANCE;Europe
3457;Fée Bistande (la);4,23;75;4,8;Blonde;NULL;l'Antre de l'Echoppe;NULL;FRANCE;Europe
3458;Lao Bia;4,76;75;5;Brune;Bière Aromatisée;Lao Brasserie Co;NULL;LAOS;Asie
3459;Euskadiko Pale Ale (EPA);1,66;75;5,4;NULL;Ale;Laugar Brasserie;NULL;ESPAGNE;Europe
3460;Brewery Ambrée (le);1,79;75;5,1;Ambrée;NULL;le Brewery;NULL;FRANCE;Europe
3461;Conquerant;3,99;75;5,5;Ambrée;NULL;le Brewery;NULL;FRANCE;Europe
3462;Norman Gold;3,77;75;4,8;Blonde;NULL;le Brewery;NULL;FRANCE;Europe
3463;Odo;1,01;75;6,6;Brune;Stout;le Brewery;NULL;FRANCE;Europe
3464;Hop'sss Marie-Magdeleine;1,77;75;6;NULL;Ale;le Paradis;NULL;FRANCE;Europe
3465;IPA au Paradis des Gorets;4,42;75;4,8;NULL;Ale;le Paradis;NULL;FRANCE;Europe
3466;Larme Blanche (la);4,98;75;5;Blanche;NULL;le Paradis;NULL;FRANCE;Europe
3467;P'tite Sylvie (la);3,77;75;7;Blonde;Ale;le Paradis;NULL;FRANCE;Europe
3468;Rye-PA;3,66;75;5,5;NULL;Ale;le Paradis;NULL;FRANCE;Europe
3469;Sylvie Cious (la);1,28;75;6;Blonde;Ale;le Paradis;NULL;FRANCE;Europe
3470;Véronique Lucienne;1,17;75;5;Ambrée;NULL;le Paradis;NULL;FRANCE;Europe
3471;Abbaye de Gembloux;1,73;75;8;Blonde;Abbaye;Lefèbvre;NULL;BELGIQUE;Europe
3472;Barbãr;1,7;75;8;NULL;Bière Aromatisée;Lefèbvre;NULL;BELGIQUE;Europe
3473;Barbãr Winter Bok;2,8;75;8;Brune;Bière Aromatisée;Lefèbvre;NULL;BELGIQUE;Europe
3474;Floreffe Prima Melior;2,46;75;8;NULL;NULL;Lefèbvre;NULL;BELGIQUE;Europe
3475;Floreffe Triple;1,67;75;7,5;Blonde;Abbaye;Lefèbvre;NULL;BELGIQUE;Europe
3476;Hopus;3,85;75;8,3;Blonde;NULL;Lefèbvre;NULL;BELGIQUE;Europe
3477;Manneken Pis Witbier;1,59;75;4,5;Blanche;NULL;Lefèbvre;NULL;BELGIQUE;Europe
3478;Newton;1,52;75;3,5;NULL;Bière Aromatisée;Lefèbvre;NULL;BELGIQUE;Europe
3479;Saison 1900;3,32;75;5,4;Blonde;NULL;Lefèbvre;NULL;BELGIQUE;Europe
3480;Black Jack Porter;2,18;75;6,8;Brune;Stout;Left Hand;NULL;ÉTATS-UNIS;Amérique
3481;Imperial Stout;2,58;75;10,5;Brune;Stout;Left Hand;NULL;ÉTATS-UNIS;Amérique
3482;Milk Stout;2,37;75;6;Brune;Stout;Left Hand;NULL;ÉTATS-UNIS;Amérique
3483;Chopes du Moulin Ambrée au Miel;1,67;75;5,5;Ambrée;NULL;les Chopes du Moulin;NULL;FRANCE;Europe
3484;Chopes du Moulin Ambrée au Thé;1,37;75;5,5;NULL;Bière Aromatisée;les Chopes du Moulin;NULL;FRANCE;Europe
3485;Chopes du Moulin Blonde;2,79;75;5,3;Blonde;NULL;les Chopes du Moulin;NULL;FRANCE;Europe
3486;Meunière Brune (la);1,28;75;5,5;Brune;Stout;les Chopes du Moulin;NULL;FRANCE;Europe
3487;Beyond the Pale;3,88;75;4;Blonde;NULL;les Fous;NULL;FRANCE;Europe
3488;Duc de Carnoët;4,14;75;5;Blonde;NULL;les Fous;NULL;FRANCE;Europe
3489;Old Stoat;4,68;75;4,7;Brune;Stout;les Fous;NULL;FRANCE;Europe
3490;Orson Ale;4,51;75;4;NULL;Ale;les Fous;NULL;FRANCE;Europe
3491;Tartarin's Top Tipple;2,08;75;4,8;NULL;Ale;les Fous;NULL;FRANCE;Europe
3492;Uggi Brew #9;2,7;75;5;NULL;Ale;les Fous;NULL;FRANCE;Europe
3493;Whyld Mild;2,85;75;3,1;NULL;Ale;les Fous;NULL;FRANCE;Europe
3494;Couille de Loup;4,29;75;5;NULL;Ale;les Radicaux Libres;NULL;FRANCE;Europe
3495;Cuvée René Kriek;3,07;75;5;NULL;Bière Aromatisée;Lindemans;NULL;BELGIQUE;Europe
3496;Foudroyante Gueuze;1,4;75;4;Blonde;Lambic;Lindemans;NULL;BELGIQUE;Europe
3497;Lindemans Faro;3,75;75;4;NULL;Bière Aromatisée;Lindemans;NULL;BELGIQUE;Europe
3498;Lindemans Kriek;1,63;75;3;NULL;Bière Aromatisée;Lindemans;NULL;BELGIQUE;Europe
3499;Pêcheresse (la);3,47;75;2,5;NULL;Bière Aromatisée;Lindemans;NULL;BELGIQUE;Europe
3500;Devotion with brett;3,94;75;6,66;Blonde;Bière de Saison;Lost Abbey-Port Brewing;NULL;ÉTATS-UNIS;Amérique
3501;Gift of the Magi;1,37;75;10;Blonde;NULL;Lost Abbey-Port Brewing;NULL;ÉTATS-UNIS;Amérique
3502;Old Viscosity Ale;1,9;75;10;Brune;Stout;Lost Abbey-Port Brewing;NULL;ÉTATS-UNIS;Amérique
3503;Red Poppy Ale;3,06;75;5;NULL;Bière Aromatisée;Lost Abbey-Port Brewing;NULL;ÉTATS-UNIS;Amérique
3504;Indica IPA;2,34;75;6,5;Blonde;Ale;Lost Coast;NULL;ÉTATS-UNIS;Amérique
